chaos_id,canonical_smiles,molecular_formula
38331,Cc1ccc(/C=C/C(=O)/C=C/c2ccc(C)cc2)cc1,C19H18O
38332,Cc1ccc(/C=C/C(=O)C(C)(C)N(C)C)cc1,C15H21NO
38333,Cc1ccc(/C=C/C(=O)C(C)(C)O)cc1,C13H16O2
38334,Cc1ccc(/C=C/C(=O)O)c(C)c1,C11H12O2
38335,Cc1ccc(/C=C/C(=O)O)cc1,C10H10O2
38336,Cc1ccc(/C=C/C(=O)O)cc1C,C11H12O2
38337,Cc1ccc(/C=C/C(=O)O)cc1[N+](=O)[O-],C10H9NO4
38338,Cc1ccc(/C=C/C(=O)O)o1,C8H8O3
38339,Cc1ccc(/C=C/C(=O)O)s1,C8H8O2S
38340,Cc1ccc(/C=C/C(=O)c2ccccc2)cc1,C16H14O
38341,Cc1ccc(/C=C/C(C)C)cc1,C12H16
38342,Cc1ccc(/C=C/CCO)cc1,C11H14O
38343,Cc1ccc(/C=C/Cl)c(C)c1,C10H11Cl
38344,Cc1ccc(/C=C/Cl)cc1,C9H9Cl
38345,Cc1ccc(/C=C/Cl)cc1C,C10H11Cl
38346,Cc1ccc(/C=C/[N+](=O)[O-])cc1,C9H9NO2
38347,Cc1ccc(/C=C/c2ccc(/C=C/c3ccc(C)cc3)cc2)cc1,C24H22
38348,Cc1ccc(/C=C/c2ccc(Br)cc2)cc1,C15H13Br
38349,Cc1ccc(/C=C/c2ccc(C)cc2)cc1,C16H16
38350,Cc1ccc(/C=C/c2ccc(Cl)cc2)cc1,C15H13Cl
38351,Cc1ccc(/C=C/c2ccc(I)cc2)cc1,C15H13I
38352,Cc1ccc(/C=C/c2ccc(O)cc2)cc1,C15H14O
38353,Cc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,C15H13NO2
38354,Cc1ccc(/C=C/c2ccc3c(c2)OCO3)cc1,C16H14O2
38355,Cc1ccc(/C=C/c2cccc(O)c2)cc1,C15H14O
38356,Cc1ccc(/C=C/c2ccccc2)c(C)c1,C16H16
38357,Cc1ccc(/C=C/c2ccccc2O)cc1,C15H14O
38358,Cc1ccc(/C=C2\CCC/C(=C\c3ccc(C)cc3)C2=O)cc1,C22H22O
38359,Cc1ccc(/C=C2\CCc3ccccc3C2=O)cc1,C18H16O
38360,Cc1ccc(/C=C2\SC(c3ccco3)N(n3cnnc3)C2=O)cc1,C17H14N4O2S
38361,Cc1ccc(/C=C\C=C\C=C/c2ccc(C)cc2)cc1,C20H20
38362,Cc1ccc(/C=C\C=C\C=C/c2ccccc2)cc1,C19H18
38363,Cc1ccc(/C=C\C=O)cc1,C10H10O
38364,Cc1ccc(/C=C\c2cccc3ccccc23)cc1,C19H16
38365,Cc1ccc(/C=N/N=C/c2ccc(C)cc2)cc1,C16H16N2
38366,Cc1ccc(/C=N/N=C/c2ccc(C)s2)s1,C12H12N2S2
38367,Cc1ccc(/C=N/N=C/c2ccccc2)cc1,C15H14N2
38368,Cc1ccc(/C=N/NCc2ccccc2)cc1,C15H16N2
38369,Cc1ccc(/C=N/c2ccc(Br)cc2)cc1,C14H12BrN
38370,Cc1ccc(/C=N/c2ccc(C)cc2)cc1,C15H15N
38371,Cc1ccc(/C=N/c2ccc(N(C)C)cc2)cc1,C16H18N2
38372,Cc1ccc(/C=N/c2ccccc2)cc1,C14H13N
38373,Cc1ccc(/C=N/c2nc3ccc(F)cc3s2)cc1,C15H11FN2S
38374,Cc1ccc(/C=N\O)cc1,C8H9NO
38375,Cc1ccc(/N=C(/Cl)c2ccco2)cc1,C12H10ClNO
38376,Cc1ccc(/N=C(/NCc2ccccc2)c2ccco2)cc1,C19H18N2O
38377,Cc1ccc(/N=C(/Nc2ccccc2)c2ccco2)cc1,C18H16N2O
38378,Cc1ccc(/N=C/C(=O)c2ccccc2)cc1,C15H13NO
38379,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,C19H23N3
38380,Cc1ccc(/N=C/NC(C)C)cc1,C11H16N2
38381,Cc1ccc(/N=C/c2ccc(Cl)cc2)cc1,C14H12ClN
38382,Cc1ccc(/N=C/c2ccc(N(C)C)cc2)cc1,C16H18N2
38383,Cc1ccc(/N=C/c2ccc(O)cc2)cc1,C14H13NO
38384,Cc1ccc(/N=C/c2ccc([N+](=O)[O-])cc2)cc1,C14H12N2O2
38385,Cc1ccc(/N=C/c2ccccc2)cc1,C14H13N
38386,Cc1ccc(/N=C2/SCC3CCCN2C3)cc1,C14H18N2S
38387,Cc1ccc(/N=C2/SCC3CCCN2C3)cc1Cl,C14H17ClN2S
38388,Cc1ccc(/N=C2\C(c3ccccc3)=Nc3ccccc32)cc1,C21H16N2
38389,Cc1ccc(/N=C2\OC(=O)C(Cl)=C2Cl)cc1,C11H7Cl2NO2
38390,Cc1ccc(/N=N/C2C(=O)NC(=O)NC2=O)c([N+](=O)[O-])c1,C11H9N5O5
38391,Cc1ccc(/N=N/C2C(=O)NC(=S)NC2=O)c([N+](=O)[O-])c1,C11H9N5O4S
38392,Cc1ccc(/N=N/Nc2ccc(C)cc2)cc1,C14H15N3
38393,Cc1ccc(/N=N/c2c(=O)[nH]n3c(C)cc(C)nc23)cc1,C15H15N5O
38394,Cc1ccc(/N=N/c2ccc(C)cc2)cc1,C14H14N2
38395,Cc1ccc(/N=N/c2ccc(I)cc2)cc1,C13H11IN2
38396,Cc1ccc(/N=N/c2ccc(N)cc2)cc1,C13H13N3
38397,Cc1ccc(/N=N/c2ccc(OCc3ccc(Cl)cc3)c(C)c2)cc1,C21H19ClN2O
38398,Cc1ccc(/N=N/c2ccccc2)cc1,C13H12N2
38399,Cc1ccc(/N=N\C2C(=O)NC(=O)NC2=O)cc1,C11H10N4O3
38400,Cc1ccc(B(Cl)Cl)cc1,C7H7BCl2
38401,Cc1ccc(B(F)F)cc1,C7H7BF2
38402,Cc1ccc(B(O)O)cc1,C7H9BO2
38403,Cc1ccc(Br)c(Br)c1,C7H6Br2
38404,Cc1ccc(Br)c(C)c1,C8H9Br
38405,Cc1ccc(Br)c(C)c1Br,C8H8Br2
38406,Cc1ccc(Br)c2ccccc12,C11H9Br
38407,Cc1ccc(Br)cc1,C7H7Br
38408,Cc1ccc(Br)cc1Br,C7H6Br2
38409,Cc1ccc(Br)cc1C(=O)O,C8H7BrO2
38410,Cc1ccc(C#C/C=C/C=C/C=C/C=C/C#Cc2ccc(C)cc2)cc1,C26H22
38411,Cc1ccc(C#CBr)cc1,C9H7Br
38412,Cc1ccc(C#CC#N)cc1,C10H7N
38413,Cc1ccc(C#CC(=O)O)cc1,C10H8O2
38414,Cc1ccc(C#CCCO)cc1,C11H12O
38415,Cc1ccc(C#CCCOCCO)cc1,C13H16O2
38416,Cc1ccc(C#CCl)cc1,C9H7Cl
38417,Cc1ccc(C#CI)cc1,C9H7I
38418,Cc1ccc(C#Cc2ccc(C)cc2)cc1,C16H14
38419,Cc1ccc(C#N)c(C)c1,C9H9N
38420,Cc1ccc(C#N)cc1,C8H7N
38421,Cc1ccc(C#N)cc1C,C9H9N
38422,Cc1ccc(C#N)cc1C#N,C9H6N2
38423,Cc1ccc(C#N)n1C,C7H8N2
38424,Cc1ccc(C#N)o1,C6H5NO
38425,Cc1ccc(C(/C=C/c2ccco2)=C(C#N)C#N)cc1,C17H12N2O
38426,Cc1ccc(C(=NCN(C)C)c2ccc(C)cc2)cc1,C18H22N2
38427,Cc1ccc(C(=O)/C=C/c2c3ccccc3cc3ccccc23)cc1,C24H18O
38428,Cc1ccc(C(=O)Br)cc1,C8H7BrO
38429,Cc1ccc(C(=O)C#CN(c2ccccc2)c2ccccc2)cc1,C22H17NO
38430,Cc1ccc(C(=O)C(=O)O)cc1,C9H8O3
38431,Cc1ccc(C(=O)C(=O)c2ccc(C)cc2)cc1,C16H14O2
38432,Cc1ccc(C(=O)C(Br)C(C)C)cc1,C12H15BrO
38433,Cc1ccc(C(=O)C(C)Br)cc1,C10H11BrO
38434,Cc1ccc(C(=O)C(C)C)cc1,C11H14O
38435,Cc1ccc(C(=O)C(F)(F)F)cc1,C9H7F3O
38436,Cc1ccc(C(=O)C(O)c2ccc(C)cc2)cc1,C16H16O2
38437,Cc1ccc(C(=O)C2CCC(C)(C(=O)O)C2(C)C)cc1,C17H22O3
38438,Cc1ccc(C(=O)CC(C)(C)C(=O)O)c2ccccc12,C17H18O3
38439,Cc1ccc(C(=O)CC(C)(C)C(=O)O)cc1,C13H16O3
38440,Cc1ccc(C(=O)CC(C)C(=O)O)c2ccccc12,C16H16O3
38441,Cc1ccc(C(=O)CCC(=O)O)c(C)c1,C12H14O3
38442,Cc1ccc(C(=O)CCC(=O)O)c(C)c1C,C13H16O3
38443,Cc1ccc(C(=O)CCC(=O)O)cc1,C11H12O3
38444,Cc1ccc(C(=O)CCC(=O)O)cc1C,C12H14O3
38445,Cc1ccc(C(=O)Cc2ccncn2)cc1,C13H12N2O
38446,Cc1ccc(C(=O)Cc2cnc3ccccc3n2)cc1,C17H14N2O
38447,Cc1ccc(C(=O)Cc2nc3ccccc3o2)cc1,C16H13NO2
38448,Cc1ccc(C(=O)Cl)cc1,C8H7ClO
38449,Cc1ccc(C(=O)N(C)C)cc1,C10H13NO
38450,Cc1ccc(C(=O)N(O)c2ccc(C)cc2)cc1,C15H15NO2
38451,Cc1ccc(C(=O)N(O)c2ccc(Cl)cc2)cc1,C14H12ClNO2
38452,Cc1ccc(C(=O)N(O)c2cccc3ccccc23)cc1,C18H15NO2
38453,Cc1ccc(C(=O)N(O)c2ccccc2)cc1,C14H13NO2
38454,Cc1ccc(C(=O)N(O)c2ccccc2)cc1[N+](=O)[O-],C14H12N2O4
38455,Cc1ccc(C(=O)N2C=CC(=Cc3ccccc3)C=C2)cc1,C20H17NO
38456,Cc1ccc(C(=O)N2CCCC2)cc1,C12H15NO
38457,Cc1ccc(C(=O)N2CCCCC2)cc1,C13H17NO
38458,Cc1ccc(C(=O)N2CCOCC2)cc1,C12H15NO2
38459,Cc1ccc(C(=O)NC(C)C(=O)O)cc1,C11H13NO3
38460,Cc1ccc(C(=O)NCC(=O)O)cc1,C10H11NO3
38461,Cc1ccc(C(=O)NCCNC(=O)c2ccc(C)cc2)cc1,C18H20N2O2
38462,Cc1ccc(C(=O)NNC(=O)c2ccccc2C(=O)O)cc1,C16H14N2O4
38463,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1C,C15H16N2O3S
38464,Cc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,C14H12N2O3
38465,Cc1ccc(C(=O)O)c(-c2c(C(=O)O)ccc(C)c2C)c1C,C18H18O4
38466,Cc1ccc(C(=O)O)c(-c2cc(C)ccc2C(=O)O)c1,C16H14O4
38467,Cc1ccc(C(=O)O)c(-c2ccccc2C(=O)O)c1,C15H12O4
38468,Cc1ccc(C(=O)O)c(C(=O)O)c1,C9H8O4
38469,Cc1ccc(C(=O)O)c(C)c1,C9H10O2
38470,Cc1ccc(C(=O)O)c(C)c1C,C10H12O2
38471,Cc1ccc(C(=O)O)c(Cc2cc(C)cc(C)c2C)c1,C18H20O2
38472,Cc1ccc(C(=O)O)c(Cc2ccccc2)c1,C15H14O2
38473,Cc1ccc(C(=O)O)c(N)c1C,C9H11NO2
38474,Cc1ccc(C(=O)O)c(O)c1,C8H8O3
38475,Cc1ccc(C(=O)O)c(O)c1COc1ccccc1C(C)C,C18H20O4
38476,Cc1ccc(C(=O)O)c(O)n1,C7H7NO3
38477,Cc1ccc(C(=O)O)c2ccccc12,C12H10O2
38478,Cc1ccc(C(=O)O)cc1,C8H8O2
38479,Cc1ccc(C(=O)O)cc1Br,C8H7BrO2
38480,Cc1ccc(C(=O)O)cc1C,C9H10O2
38481,Cc1ccc(C(=O)O)cc1N,C8H9NO2
38482,Cc1ccc(C(=O)O)cc1O,C8H8O3
38483,Cc1ccc(C(=O)O)cc1[N+](=O)[O-],C8H7NO4
38484,Cc1ccc(C(=O)O)o1,C6H6O3
38485,Cc1ccc(C(=O)O)s1,C6H6O2S
38486,Cc1ccc(C(=O)OC(=O)c2ccc(C)cc2)cc1,C16H14O3
38487,Cc1ccc(C(=O)OC2COC3C(O)COC23)cc1,C14H16O5
38488,Cc1ccc(C(=O)Oc2ccc(/C=N/c3ccc(Cl)cc3)cc2)cc1,C21H16ClNO2
38489,Cc1ccc(C(=O)Oc2ccc(/C=N/c3cccc(Cl)c3)cc2)cc1,C21H16ClNO2
38490,Cc1ccc(C(=O)Oc2ccc(/C=N/c3ccccc3)cc2)cc1,C21H17NO2
38491,Cc1ccc(C(=O)Oc2ccc(/C=N/c3ccccc3Cl)cc2)cc1,C21H16ClNO2
38492,Cc1ccc(C(=O)Oc2ccc(C#N)c(F)c2)cc1,C15H10FNO2
38493,Cc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C)cc3)cc2)cc1,C22H18O4
38494,Cc1ccc(C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,C14H11NO4
38495,Cc1ccc(C(=O)S)cc1,C8H8OS
38496,Cc1ccc(C(=O)SSC(=O)c2ccc(C)cc2)cc1,C16H14O2S2
38497,Cc1ccc(C(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],C15H12N2O5
38498,Cc1ccc(C(=O)c2ccc(C)cc2)cc1,C15H14O
38499,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,C15H15NO3
38500,Cc1ccc(C(=O)c2ccc3ccc4cccc5ccc2c3c45)c(C)c1,C25H18O
38501,Cc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,C22H16O
38502,Cc1ccc(C(=O)c2ccccc2)c(C)c1,C15H14O
38503,Cc1ccc(C(=O)c2ccccc2)c(O)c1,C14H12O2
38504,Cc1ccc(C(=O)c2ccccc2)c2ccccc12,C18H14O
38505,Cc1ccc(C(=O)c2ccccc2)cc1,C14H12O
38506,Cc1ccc(C(=O)c2ccccc2)cc1C,C15H14O
38507,Cc1ccc(C(=O)c2cccs2)s1,C10H8OS2
38508,Cc1ccc(C(=O)c2ccncc2)cc1,C13H11NO
38509,Cc1ccc(C(Br)C(Br)C(=O)O)cc1,C10H10Br2O2
38510,Cc1ccc(C(C#N)O[Si](C)(C)C)o1,C10H15NO2Si
38511,Cc1ccc(C(C#N)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],C16H13N3O4
38512,Cc1ccc(C(C(=O)O)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],C16H14N2O6
38513,Cc1ccc(C(C(N)=O)c2ccc(C)c(N)c2)cc1N,C16H19N3O
38514,Cc1ccc(C(C(N)=O)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],C16H15N3O5
38515,Cc1ccc(C(C)(C)Br)cc1,C10H13Br
38516,Cc1ccc(C(C)(C)C)c(C)c1,C12H18
38517,Cc1ccc(C(C)(C)C)c(O)c1,C11H16O
38518,Cc1ccc(C(C)(C)C)c(O)c1C(=O)O,C12H16O3
38519,Cc1ccc(C(C)(C)C)cc1,C11H16
38520,Cc1ccc(C(C)(C)C)cc1C,C12H18
38521,Cc1ccc(C(C)(C)C)cc1Cl,C11H15Cl
38522,Cc1ccc(C(C)(C)C)cc1O,C11H16O
38523,Cc1ccc(C(C)(C)CCC(=O)O)cc1,C13H18O2
38524,Cc1ccc(C(C)(C)CCC(=S)N2CCOCC2)cc1,C17H25NOS
38525,Cc1ccc(C(C)(C)O)cc1,C10H14O
38526,Cc1ccc(C(C)(C)c2ccc(C)cc2)cc1,C17H20
38527,Cc1ccc(C(C)(CO)c2ccc(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],C17H18N2O5
38528,Cc1ccc(C(C)C(=O)O)cc1,C10H12O2
38529,Cc1ccc(C(C)C(Cl)Cl)c(C)c1,C11H14Cl2
38530,Cc1ccc(C(C)C(Cl)Cl)cc1C,C11H14Cl2
38531,Cc1ccc(C(C)C)c(Br)c1,C10H13Br
38532,Cc1ccc(C(C)C)c(C)c1,C11H16
38533,Cc1ccc(C(C)C)c(Cl)c1,C10H13Cl
38534,Cc1ccc(C(C)C)c(Cl)c1Cl,C10H12Cl2
38535,Cc1ccc(C(C)C)c(N)c1,C10H15N
38536,Cc1ccc(C(C)C)c(O)c1,C10H14O
38537,Cc1ccc(C(C)C)c(O)c1O,C10H14O2
38538,Cc1ccc(C(C)C)c(OC(=O)c2ccccc2)c1,C17H18O2
38539,Cc1ccc(C(C)C)c(OCC(=O)Nc2ccccc2)c1,C18H21NO2
38540,Cc1ccc(C(C)C)c(OCC(=O)O)c1,C12H16O3
38541,Cc1ccc(C(C)C)c2c1C(C)CC2,C14H20
38542,Cc1ccc(C(C)C)c2c1C=CC2C,C14H18
38543,Cc1ccc(C(C)C)c2c1CC(C)C2,C14H20
38544,Cc1ccc(C(C)C)c2c1CC(C)C2(C)C,C16H24
38545,Cc1ccc(C(C)C)c2c1CCC(C)C2=O,C15H20O
38546,Cc1ccc(C(C)C)c2c1CCC2,C13H18
38547,Cc1ccc(C(C)C)c2c1CCC2C,C14H20
38548,Cc1ccc(C(C)C)c2c1CCCC2=O,C14H18O
38549,Cc1ccc(C(C)C)c2c1c(C(=O)O)cc1ccccc12,C19H18O2
38550,Cc1ccc(C(C)C)c2c1ccc1ccccc12,C18H18
38551,Cc1ccc(C(C)C)c2ccccc12,C14H16
38552,Cc1ccc(C(C)C)cc1,C10H14
38553,Cc1ccc(C(C)C)cc1/C(=C/c1ccccc1[N+](=O)[O-])C(=O)O,C19H19NO4
38554,Cc1ccc(C(C)C)cc1Br,C10H13Br
38555,Cc1ccc(C(C)C)cc1C,C11H16
38556,Cc1ccc(C(C)C)cc1C(=O)CC(C)C(=O)O,C15H20O3
38557,Cc1ccc(C(C)C)cc1C(=O)CCC(=O)O,C14H18O3
38558,Cc1ccc(C(C)C)cc1C(=O)O,C11H14O2
38559,Cc1ccc(C(C)C)cc1CC#N,C12H15N
38560,Cc1ccc(C(C)C)cc1CC(=O)O,C12H16O2
38561,Cc1ccc(C(C)C)cc1CCC(C)C(=O)O,C15H22O2
38562,Cc1ccc(C(C)C)cc1CCCC(=O)O,C14H20O2
38563,Cc1ccc(C(C)C)cc1CCl,C11H15Cl
38564,Cc1ccc(C(C)C)cc1Cl,C10H13Cl
38565,Cc1ccc(C(C)C)cc1N,C10H15N
38566,Cc1ccc(C(C)C)cc1O,C10H14O
38567,Cc1ccc(C(C)C)cc1[N+](=O)[O-],C10H13NO2
38568,Cc1ccc(C(C)C)cc2c(C)ccc1-2,C15H18
38569,Cc1ccc(C(C)C=O)cc1,C10H12O
38570,Cc1ccc(C(C)CC(C(=O)O)C(C)C)cc1,C15H22O2
38571,Cc1ccc(C(C)CC2C(=O)CCc3ccccc32)cc1,C20H22O
38572,Cc1ccc(C(C)CC2CC(C)c3ccccc3C2=O)cc1,C21H24O
38573,Cc1ccc(C(C)CC2CC(C)c3ccccc3C2O)cc1,C21H26O
38574,Cc1ccc(C(C)CC2CCCCC2=O)cc1,C16H22O
38575,Cc1ccc(C(C)CC2c3ccccc3CCC2(C)O)cc1,C21H26O
38576,Cc1ccc(C(C)CCC(=O)O)c(C)c1,C13H18O2
38577,Cc1ccc(C(C)CCC(=O)O)cc1C,C13H18O2
38578,Cc1ccc(C(C)CCC(C)(C)O)c(C)c1,C15H24O
38579,Cc1ccc(C(C)CCC(C)(C)O)cc1,C14H22O
38580,Cc1ccc(C(C)CCC(C)O)c(C)c1,C14H22O
38581,Cc1ccc(C(C)CCC(C)O)cc1,C13H20O
38582,Cc1ccc(C(C)CCCC(C)CCCC(C)C)cc1,C20H34
38583,Cc1ccc(C(C)O)c(C)c1,C10H14O
38584,Cc1ccc(C(C)O)cc1,C9H12O
38585,Cc1ccc(C(C)c2ccc(C)cc2)cc1,C16H18
38586,Cc1ccc(C(C)c2ccc(C)cc2C)c(C)c1,C18H22
38587,Cc1ccc(C(C)c2cccc(C)c2)cc1,C16H18
38588,Cc1ccc(C(C)c2ccccc2)cc1,C15H16
38589,Cc1ccc(C(C)c2ccccc2C)cc1,C16H18
38590,Cc1ccc(C(CC(=O)c2ccccc2)Nc2ccc(Cl)cc2)cc1,C22H20ClNO
38591,Cc1ccc(C(CC(=O)c2ccccc2)c2ccccc2)cc1,C22H20O
38592,Cc1ccc(C(Cl)Cl)cc1,C8H8Cl2
38593,Cc1ccc(C(Cl)c2ccc(C)cc2)cc1,C15H15Cl
38594,Cc1ccc(C(F)(F)F)cc1N=C=O,C9H6F3NO
38595,Cc1ccc(C(N)=O)cc1,C8H9NO
38596,Cc1ccc(C(O)(C(=O)O)c2ccc(C)cc2)cc1,C16H16O3
38597,Cc1ccc(C(O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,C22H22O
38598,Cc1ccc(C(O)C(=O)O)c(C)c1,C10H12O3
38599,Cc1ccc(C(O)C(=O)O)cc1,C9H10O3
38600,Cc1ccc(C(O)C(=O)O)cc1C,C10H12O3
38601,Cc1ccc(C(O)CCc2ccccc2)cc1,C16H18O
38602,Cc1ccc(C(O)c2ccc(C)cc2)cc1,C15H16O
38603,Cc1ccc(C(O)c2ccccc2)c(C)c1,C15H16O
38604,Cc1ccc(C(O)c2ccccc2)cc1,C14H14O
38605,Cc1ccc(C(O)c2ccccc2)cc1C,C15H16O
38606,Cc1ccc(C(c2ccc(C)cc2)(C(F)(F)F)C(F)(F)F)cc1,C17H14F6
38607,Cc1ccc(C(c2ccc(C)cc2)C(Cl)(Cl)Cl)cc1,C16H15Cl3
38608,Cc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,C15H12Cl4
38609,Cc1ccc(C(c2ccccc2)C(C)C(=O)c2ccccc2)cc1,C23H22O
38610,Cc1ccc(C(c2ccccc2)c2ccccc2C(=O)O)cc1,C21H18O2
38611,Cc1ccc(C)[nH]1,C6H9N
38612,Cc1ccc(C)c(-c2cc(C)ccc2C)c1,C16H18
38613,Cc1ccc(C)c(-c2ccccc2)c1,C14H14
38614,Cc1ccc(C)c(-n2c(C)ccc2C)c1,C14H17N
38615,Cc1ccc(C)c(/N=N/C2C(=O)NC(=O)NC2=O)c1,C12H12N4O3
38616,Cc1ccc(C)c(/N=N/C2C(=O)NC(=S)NC2=O)c1,C12H12N4O2S
38617,Cc1ccc(C)c(Br)c1,C8H9Br
38618,Cc1ccc(C)c(Br)c1C,C9H11Br
38619,Cc1ccc(C)c(C#N)c1,C9H9N
38620,Cc1ccc(C)c(C(=O)CCC(=O)O)c1,C12H14O3
38621,Cc1ccc(C)c(C(=O)O)c1,C9H10O2
38622,Cc1ccc(C)c(C(=O)O)c1C,C10H12O2
38623,Cc1ccc(C)c(C(=O)c2cc(C)ccc2C)c1,C17H18O
38624,Cc1ccc(C)c(C(=O)c2ccccc2)c1,C15H14O
38625,Cc1ccc(C)c(C(C)C)c1,C11H16
38626,Cc1ccc(C)c(C(C)C)c1C,C12H18
38627,Cc1ccc(C)c(C(C)C2=NOCCO2)c1,C13H17NO2
38628,Cc1ccc(C)c(C(C)CC2CCCCC2=O)c1,C17H24O
38629,Cc1ccc(C)c(C(C)CCC(=O)Cl)c1,C13H17ClO
38630,Cc1ccc(C)c(C(C)CCC(=O)O)c1,C13H18O2
38631,Cc1ccc(C)c(C(C)CCC(C)(C)O)c1,C15H24O
38632,Cc1ccc(C)c(C(C)CCC(C)O)c1,C14H22O
38633,Cc1ccc(C)c(C(C)CCC(N)=O)c1,C13H19NO
38634,Cc1ccc(C)c(C(C2=NOCCO2)c2ccccc2)c1,C18H19NO2
38635,Cc1ccc(C)c(C(O)c2cc(C)ccc2C)c1,C17H20O
38636,Cc1ccc(C)c(C(O)c2ccccc2)c1,C15H16O
38637,Cc1ccc(C)c(C)c1,C9H12
38638,Cc1ccc(C)c(C)c1C,C10H14
38639,Cc1ccc(C)c(C)n1,C8H11N
38640,Cc1ccc(C)c(C2C(=O)N(C)C(=O)C=C2c2ccccc2)c1,C20H19NO2
38641,Cc1ccc(C)c(C2CCCC2)c1,C13H18
38642,Cc1ccc(C)c(C2CCCCC2)c1,C14H20
38643,Cc1ccc(C)c(C=O)c1,C9H10O
38644,Cc1ccc(C)c(CCC(C)CCCC(C)C)c1,C18H30
38645,Cc1ccc(C)c(CCCC(=O)O)c1,C12H16O2
38646,Cc1ccc(C)c(CCO)c1,C10H14O
38647,Cc1ccc(C)c(Cc2cc(C)c(C)cc2C)c1,C18H22
38648,Cc1ccc(C)c(Cc2ccccc2)c1,C15H16
38649,Cc1ccc(C)c(Cl)c1,C8H9Cl
38650,Cc1ccc(C)c(I)c1,C8H9I
38651,Cc1ccc(C)c(N(C)C)c1,C10H15N
38652,Cc1ccc(C)c(N)c1,C8H11N
38653,Cc1ccc(C)c(N2C(=O)c3cccc4c(N(C)C)ccc(c34)C2=O)c1,C22H20N2O2
38654,Cc1ccc(C)c(NC2=NCCN2)c1,C11H15N3
38655,Cc1ccc(C)c(Nc2cccc(Oc3ccccc3)c2)c1,C20H19NO
38656,Cc1ccc(C)c(O)c1,C8H10O
38657,Cc1ccc(C)c(O)c1C,C9H12O
38658,Cc1ccc(C)c(OCC(=O)O)c1,C10H12O3
38659,Cc1ccc(C)c(OCC2CN=C(N)O2)c1,C12H16N2O2
38660,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,C15H22O3
38661,Cc1ccc(C)c(S(=O)(=O)Cl)c1,C8H9ClO2S
38662,Cc1ccc(C)c(S(=O)(=O)F)c1,C8H9FO2S
38663,Cc1ccc(C)c(S(=O)O)c1,C8H10O2S
38664,Cc1ccc(C)c(S(C)(=O)=O)c1,C9H12O2S
38665,Cc1ccc(C)c(S(N)(=O)=O)c1,C8H11NO2S
38666,Cc1ccc(C)c(S)c1,C8H10S
38667,Cc1ccc(C)c([As](C)C)c1,C10H15As
38668,Cc1ccc(C)c([N+](=O)[O-])c1,C8H9NO2
38669,Cc1ccc(C)c([N+](=O)[O-])c1[N+](=O)[O-],C8H8N2O4
38670,Cc1ccc(C)c2c(C)c3ccccc3c(C)c12,C18H18
38671,Cc1ccc(C)c2c(C)c3ccccc3cc12,C17H16
38672,Cc1ccc(C)c2c(C)ccc(C)c12,C14H16
38673,Cc1ccc(C)c2c(C)cccc12,C13H14
38674,Cc1ccc(C)c2c(O)c3ccccc3cc12,C16H14O
38675,Cc1ccc(C)c2c1-c1ccccc1-2,C14H12
38676,Cc1ccc(C)c2c1C(=O)C(C)CC2C,C14H18O
38677,Cc1ccc(C)c2c1C(=O)CCC2C,C13H16O
38678,Cc1ccc(C)c2c1C(=O)c1ccccc1C2=O,C16H12O2
38679,Cc1ccc(C)c2c1C(C)CC2(C)C,C14H20
38680,Cc1ccc(C)c2c1C(C)CC2C,C13H18
38681,Cc1ccc(C)c2c1C(C)CCC2(C)C,C15H22
38682,Cc1ccc(C)c2c1C(C)CCC2(C)O,C14H20O
38683,Cc1ccc(C)c2c1C(C)CCC2C,C14H20
38684,Cc1ccc(C)c2c1C(C)CCC2O,C13H18O
38685,Cc1ccc(C)c2c1C=C(C(C)C)C2C,C15H20
38686,Cc1ccc(C)c2c1C=CCC2C,C13H16
38687,Cc1ccc(C)c2c1CC(C(C)C)C2,C14H20
38688,Cc1ccc(C)c2c1CC(C(C)C)C2C,C15H22
38689,Cc1ccc(C)c2c1CCC(C)C2,C13H18
38690,Cc1ccc(C)c2c1CCC2,C11H14
38691,Cc1ccc(C)c2c1CCC2(C)C,C13H18
38692,Cc1ccc(C)c2c1CCC2C(C)C,C14H20
38693,Cc1ccc(C)c2c1CCCC2,C12H16
38694,Cc1ccc(C)c2c1CCCC2(C)O,C13H18O
38695,Cc1ccc(C)c2c1CCCC2=O,C12H14O
